v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Materials: Acrylic+ Spandex<br>
Feature: Womens Hot Lingerie, Cover Up Heart Thong.
",,9.8,,0001-01-01,11,0,2012-7-31 1:35,2012-7-31 1:35,487,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 057,sexylingerie-us/sexylingerie/7605-1.jpg,Womens Lace Lingerie Pink Purple,"Product Name: <strong>Womens Lace Lingerie Pink Purple</strong><br>
Colors: Pink Purple<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Lace Lingerie, Lace Delight Thong.
",,9.8,,0001-01-01,11,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 058,sexylingerie-us/sexylingerie/7605-2.jpg,Hot Lace Lingerie Black Blue,"Product Name: <strong>Hot Lace Lingerie Black Blue</strong><br>
Colors: Black/Blue<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Lace Lingerie, Hot Lace Delight Thong.
",,9.8,,0001-01-01,11,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 059,sexylingerie-us/sexylingerie/7608.jpg,Sexy Lace Lingerie Pink ,"Product Name: <strong>Sexy Lace Lingerie Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Lace+Acrylic<br>
Feature: Hot Lingerie, Lace Band Over  Print Boyshort.
",,9.8,,0001-01-01,11,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 060,sexylingerie-us/sexylingerie/7609-3.jpg,Girls Hot Lingerie Red,"Product Name: <strong>Girls Hot Lingerie Red</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Vinyl<br>
Feature: Hot Lingerie, Crimsonite Ring Chip Thong.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 061,sexylingerie-us/sexylingerie/7610-2.jpg,Womens Sexy V-String Black,"Product Name: <strong>Womens Sexy V-String Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Vinyl<br>
Feature: Sexy Lingerie, Black Onyx Ultimate V-String.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 062,sexylingerie-us/sexylingerie/7610-3.jpg,Womens Sexy V-String Gold,"Product Name: <strong>Womens Sexy V-String Gold</strong><br>
Colors: Gold<br>
Sizes: One Size Fits Most<br>
Materials: Vinyl<br>
Feature: Hot Lingerie, Gold Digger Ultimate V-String.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 063,sexylingerie-us/sexylingerie/7610-4.jpg,Womens Sexy V-String Red,"Product Name: <strong>Womens Sexy V-String Red</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Vinyl<br>
Feature: Sexy Lingerie, Crimsonite Ultimate V-String.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 064,sexylingerie-us/sexylingerie/7612.jpg,Girls Hot Lingerie Leopard,"Product Name: <strong>Girls Hot Lingerie Leopard</strong><br>
Colors: Leopard<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Girls Hot Lingerie, Pearl Booty Shorts.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 065,sexylingerie-us/sexylingerie/7613.jpg,Womens Hot Lingerie Black,"Product Name: <strong>Womens Hot Lingerie Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Womens Hot Lingerie, Front Flower With Pearl Bottom G-string.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 066,sexylingerie-us/sexylingerie/7614.jpg,Womens Sexy G-String Black,"Product Name: <strong>Womens Sexy G-String Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Lingerie, Pearl Bottom G-string.
",,9,,0001-01-01,10,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 067,sexylingerie-us/sexylingerie/7616-1.jpg,Hot Lingerie Silver Black,"Product Name: <strong>Hot Lingerie Silver Black</strong><br>
Colors: Silver/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: Make a bold impression with this modern scrunch back bottom. By combining a stretchy Lycra band, foil fabrics and metal squares, this is a one of a kind look! Foil is a poly/lycra blend.
",,16.8,,0001-01-01,24,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
sexy lingerie 068,sexylingerie-us/sexylingerie/7616-2.jpg,Hot Lingerie Gold Black,"Product Name: <strong>Hot Lingerie Gold Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: Make a bold impression with this modern scrunch back bottom. By combining a stretchy Lycra band, foil fabrics and metal squares, this is a one of a kind look! Foil is a poly/lycra blend.
",,16.8,,0001-01-01,24,0,2012-7-31 1:35,2012-7-31 1:35,488,,Sexy Lingerie,,,,,,,--none--,1,0,1,0,1,0
Club Costume 001,sexylingerie-us/sexylingerie/2007.jpg,Sexy Club Costume Pink,"Product Name: <strong>Sexy Club Costume Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Slinky<br>
Feature: Smooth and soft fabrics, comfortable to wear, Lovely Pink Design For Costume Club.
",,27.6,,0001-01-01,46,0,2012-8-1 20:15,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 002,sexylingerie-us/sexylingerie/2010.jpg,One Shoulder Club Dress Black,"Product Name: <strong>One Shoulder Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft Spandex, comfortable to wear, Elegant Black Design For Costume Club.",,32.4,,0001-01-01,54,0,2012-8-13 21:53,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 003,sexylingerie-us/sexylingerie/2066.jpg,Sexy Halter Club  Dress Black,"Product Name: <strong>Sexy Halter Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft Spandex, comfortable to wear, Elegant Black Design For Costume Club.",,33,,0001-01-01,55,0,2012-8-13 21:54,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 004,sexylingerie-us/sexylingerie/2125.JPG,Strapless Club Dress White,"Product Name: <strong>Strapless Club Dress White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Strapless Club Dress White Design For Costume Club.",,20.4,,0001-01-01,34,0,2012-8-14 2:03,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 005,sexylingerie-us/sexylingerie/2126.jpg,Sexy Club Costume Pink,"Product Name: <strong>Sexy Club Costume Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft fabrics, comfortable to wear, Lovely Pink Design For Costume Club.
",,23.4,,0001-01-01,39,0,2012-8-1 20:15,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 006,sexylingerie-us/sexylingerie/2129.jpg,Sexy Club Costume Pink,"Product Name: <strong>Sexy Club Costume Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft fabrics, comfortable to wear, Lovely Pink Design For Costume Club.
",,33,,0001-01-01,55,0,2012-8-1 20:15,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 007,sexylingerie-us/sexylingerie/2130.jpg,Sexy Studded Club Dress Black,"Product Name: <strong>Sexy Studded Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft fabrics, comfortable to wear, Elegant Black Design For Costume Club.",,26.4,,0001-01-01,44,0,2012-8-13 21:57,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 008,sexylingerie-us/sexylingerie/2160.jpg,Halter Patchwork Club Dress Black,"Product Name: <strong>Halter Patchwork Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Patchwork Club Dress Black.",,25.2,,0001-01-01,42,0,2012-8-14 1:27,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 009,sexylingerie-us/sexylingerie/2171.jpg,Halter Deep V Club Dress Black,"Product Name: <strong>Halter Deep V Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Deep V Club Dress Black.",,30,,0001-01-01,50,0,2012-8-14 1:27,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 010,sexylingerie-us/sexylingerie/2174.JPG,Halter Lace Club Costume Mixed,"Product Name: <strong>Halter Lace Club Costume Mixed</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Elegant Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-13 22:59,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 011,sexylingerie-us/sexylingerie/2177.jpg,Sexy Bow Club Costume Black with Gloves,"Product Name: <strong>Sexy Bow Club Costume Black with Gloves</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Bow Club Costume Black with Gloves.",,26.4,,0001-01-01,44,0,2012-8-14 1:26,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 012,sexylingerie-us/sexylingerie/2033-1.jpg,Halter Club Costume White Silver,"Product Name: <strong>Halter Club Costume White Silver</strong><br>
Colors: White/Silver<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Club Costume White Silver Design For Costume Club.",,31.8,,0001-01-01,53,0,2012-8-14 2:49,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 013,sexylingerie-us/sexylingerie/2033-3.jpg,Halter Club Costume Blue Silver,"Product Name: <strong>Halter Club Costume Blue Silver</strong><br>
Colors: Blue<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Club Costume Blue Silver Design For Costume Club.",,31.8,,0001-01-01,53,0,2012-8-14 2:26,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 014,sexylingerie-us/sexylingerie/2033-4.jpg,Halter Club Costume Brown Gold,"Product Name: <strong>Halter Club Costume Brown Gold</strong><br>
Colors: Brown/Gold<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Club Costume Brown Gold Design For Costume Club.",,31.8,,0001-01-01,53,0,2012-8-14 2:28,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 015,sexylingerie-us/sexylingerie/2033-5.jpg,Halter Club Costume Black Silver,"Product Name: <strong>Halter Club Costume Black Silver</strong><br>
Colors: Black/Silver<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Elegant Black Design For Costume Club.",,31.8,,0001-01-01,53,0,2012-8-14 3:11,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 016,sexylingerie-us/sexylingerie/2038-2.jpg,Sexy Bra-top Dark Blue with Mini Skirt,"Product Name: <strong>Sexy Bra-top Dark Blue with Mini Skirt</strong><br>
Colors: Blue<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Sexy Bra-top Dark Blue with Mini Skirt.",,28.8,,0001-01-01,48,0,2012-8-14 2:19,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 017,sexylingerie-us/sexylingerie/2055-1.jpg,Halter Deep V Club Costume White,"Product Name: <strong>Halter Deep V Club Costume White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Deep V Club Costume White Design For Costume Club.",,25.2,,0001-01-01,42,0,2012-8-14 2:00,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 018,sexylingerie-us/sexylingerie/2055-2.jpg,Sexy Deep V Club Costume Pink,"Product Name: <strong>Sexy Deep V Club Costume Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Sexy Deep V Club Costume Pink.",,25.2,,0001-01-01,42,0,2012-8-14 1:28,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 019,sexylingerie-us/sexylingerie/2055-3.jpg,Halter Deep V Club Dress Blue Silver,"Product Name: <strong>Halter Deep V Club Dress Blue Silver</strong><br>
Colors: Blue/Silver<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Halter Deep V Club Dress Blue Silver.",,25.2,,0001-01-01,42,0,2012-8-14 2:20,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 020,sexylingerie-us/sexylingerie/2055-6.jpg,Sexy Deep V Club Costume Silver Yellow,"Product Name: <strong>Sexy Deep V Club Costume Silver Yellow</strong><br>
Colors: Silver/Yellow<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Yellow Design For Costume Club.",,25.2,,0001-01-01,42,0,2012-8-14 3:09,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 021,sexylingerie-us/sexylingerie/2084-1.jpg,Strapless Ruffle Club Dress Pink,"Product Name: <strong>Strapless Ruffle Club Dress Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Lovely Pink Design For Costume Club.",,31.2,,0001-01-01,52,0,2012-8-13 22:50,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 022,sexylingerie-us/sexylingerie/2085-1.jpg,Halter Club Dress Black,"Product Name: <strong>Halter Club Dress Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Elegant Black Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-13 22:35,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 024,sexylingerie-us/sexylingerie/2091-1.jpg,One Sleeve Open Club Costume White,"Product Name: <strong>One Sleeve Open Club Costume White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: One Sleeve Open Club Costume White Design For Costume Club.",,28.2,,0001-01-01,47,0,2012-8-14 1:59,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 025,sexylingerie-us/sexylingerie/2091-2.jpg,Wide Strap Club Costume Black Silver,"Product Name: <strong>Wide Strap Club Costume Black Silver</strong><br>
Colors: Black/Silver<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Smooth and soft PU, comfortable to wear, Elegant Black Design For Costume Club.",,28.2,,0001-01-01,47,0,2012-8-13 22:34,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 026,sexylingerie-us/sexylingerie/2091-3.jpg,Sexy Low Back Club Dress Red,"Product Name: <strong>Sexy Low Back Club Dress Red</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Sexy Low Back Club Dress Red.",,28.2,,0001-01-01,47,0,2012-8-14 1:12,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 027,sexylingerie-us/sexylingerie/2091-5.jpg,Sexy Low Back Club Costume Yellow,"Product Name: <strong>Sexy Low Back Club Costume Yellow</strong><br>
Colors: Yellow<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Sexy Low Back Club Costume Yellow Design For Costume Club.",,28.2,,0001-01-01,47,0,2012-8-14 2:05,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 028,sexylingerie-us/sexylingerie/2096-1.jpg,Strapless Club Costume White,"Product Name: <strong>Strapless Club Costume White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: PU+Acrylic<br>
Feature: Strapless Club Costume White Design For Costume Club.",,25.2,,0001-01-01,42,0,2012-8-14 1:59,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 029,sexylingerie-us/sexylingerie/2096-2.jpg,Sexy Strapless Club Costume Black Silver,"Product Name: <strong>Sexy Strapless Club Costume Black Silver</strong><br>
Colors: Black/Silver<br>
Sizes: One Size Fits Most<br>
Materials: PU+Acrylic<br>
Feature: Smooth and soft, comfortable to wear, Black Design For Costume Club.",,25.2,,0001-01-01,42,0,2012-8-13 22:15,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 030,sexylingerie-us/sexylingerie/2097-1.jpg,Halter Club Dress Pink,"Product Name: <strong>Halter Club Dress Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Lovely Pink Design For Costume Club.",,26.4,,0001-01-01,44,0,2012-8-13 22:49,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 031,sexylingerie-us/sexylingerie/2097-2.jpg,Sexy Halter Club Dress Black 01,"Product Name: <strong>Sexy Halter Club Dress Black 01</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Elegant Black Design For Costume Club.",,26.4,,0001-01-01,44,0,2012-8-14 3:06,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 032,sexylingerie-us/sexylingerie/2102-1.JPG,Patchwork Strapless Club Dress,"Product Name: <strong>Patchwork Strapless Club Dress</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Patchwork Strapless Club Dress Design For Costume Club.",,25.2,,0001-01-01,42,0,2012-8-14 1:58,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 033,sexylingerie-us/sexylingerie/2107.jpg,Sexy Studded Club Dress Black 01,"Product Name: <strong>Sexy Studded Club Dress Black 01</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft Spandex, comfortable to wear, Elegant Black Design For Costume Club.",,29.4,,0001-01-01,49,0,2012-8-13 22:13,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 034,sexylingerie-us/sexylingerie/2111-1.jpg,Halter Bow Club Costume Glod,"Product Name: <strong>Halter Bow Club Costume Glod </strong><br>
Colors: Gold<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Bow Club Costume Glod Design For Costume Club.",,37.8,,0001-01-01,63,0,2012-8-14 2:27,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 035,sexylingerie-us/sexylingerie/2111-3.jpg,Halter Bow Club Costume Blue,"Product Name: <strong>Halter Bow Club Costume Blue</strong><br>
Colors: Blue<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Bow Club Costume Blue Design For Costume Club.",,37.8,,0001-01-01,63,0,2012-8-14 2:16,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 036,sexylingerie-us/sexylingerie/2131-3.jpg,Sexy Club Costume Pink,"Product Name: <strong>Sexy Club Costume Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Slinky<br>
Feature: Smooth and soft, comfortable to wear, Pink Design For Costume Club.",,26.4,,0001-01-01,44,0,2012-8-14 1:34,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 037,sexylingerie-us/sexylingerie/2132-1.jpg,Strapless Club Costume Gold White,"Product Name: <strong>Strapless Club Costume Gold White</strong><br>
Colors: White/Gold<br>
Sizes: One Size Fits Most<br>
Materials: Slinky<br>
Feature: Strapless Club Costume Gold White Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-14 1:56,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 038,sexylingerie-us/sexylingerie/2132-2.jpg,Strapless Club Costume Silver Black,"Product Name: <strong>Strapless Club Costume Silver Black</strong><br>
Colors: Silver/Black<br>
Sizes: One Size Fits Most<br>
Materials: Slinky<br>
Feature: Smooth and soft fabrics, comfortable to wear, Elegant Black Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-14 3:04,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 039,sexylingerie-us/sexylingerie/2132-3.jpg,Strapless Club Costume Gold Pink,"Product Name: <strong>Strapless Club Costume Gold Pink</strong><br>
Colors: Gold/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Slinky<br>
Feature: Smooth and soft, comfortable to wear, Lovely Pink Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-13 22:51,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 040,sexylingerie-us/sexylingerie/2133-1.jpg,Sexy Deep V Club Dress Chocolate,"Product Name: <strong>Sexy Deep V Club Dress Chocolate</strong><br>
Colors: Burgundy<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Sexy Deep V Club Dress Chocolate.",,23.4,,0001-01-01,39,0,2012-8-14 1:32,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 041,sexylingerie-us/sexylingerie/2133-2.jpg,Sexy Deep V Club Dress Red,"Product Name: <strong>Sexy Deep V Club Dress Red</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Smooth and soft, comfortable to wear, Red Design For Costume Club.",,23.4,,0001-01-01,39,0,2012-8-14 1:09,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 042,sexylingerie-us/sexylingerie/2133-3.jpg,Sexy Deep V Club Dress Dark Grey,"Product Name: <strong>Sexy Deep V Club Dress Dark Grey</strong><br>
Colors: Dark Grey<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Sexy Deep V Club Dress Dark Grey.",,23.4,,0001-01-01,39,0,2012-8-14 1:31,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 043,sexylingerie-us/sexylingerie/2134-1.jpg,Halter Ruffle Club Costume White,"Product Name: <strong>Halter Ruffle Club Costume White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Ruffle Club Costume White For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-14 1:55,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 044,sexylingerie-us/sexylingerie/2137-1.jpg,Halter Club Dress White,"Product Name: <strong>Halter Club Dress White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Club Dress White.",,27.6,,0001-01-01,46,0,2012-8-14 3:15,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 045,sexylingerie-us/sexylingerie/2137-3.jpg,Halter Club Dress Red,"Product Name: <strong>Halter Club Dress Red</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Red Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-14 1:08,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 046,sexylingerie-us/sexylingerie/2138-1.jpg,Halter Ruffle Club Dress White,"Product Name: <strong>Halter Ruffle Club Dress White</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Halter Ruffle Club Dress White.",,27.6,,0001-01-01,46,0,2012-8-14 1:53,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 047,sexylingerie-us/sexylingerie/2138-3.jpg,Sexy Halter Club Dress Pink,"Product Name: <strong>Sexy Halter Club Dress Pink</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Smooth and soft, comfortable to wear, Lovely Pink Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-13 22:52,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
Club Costume 048,sexylingerie-us/sexylingerie/2139-2.jpg,Sexy Halter PU Club Costume Black,"Product Name: <strong>Sexy Halter PU Club Costume Black</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: PU+ Spandex<br>
Feature: Smooth and soft PU, comfortable to wear, Elegant Black Design For Costume Club.",,27.6,,0001-01-01,46,0,2012-8-13 22:05,2012-8-1 20:15,555,,Club Costumes,,,,,,,--none--,1,0,1,0,1,0
